sales_order_id,project_id,material_id,order_type,order_status,payment_status,customer_name,customer_type,sales_rep_id,order_date,delivery_date,quantity,unit_price,revenue,cogs,gross_margin,margin_pct,tax_rate,tax_amount,total_amount,currency,delivery_terms,description,created_date
SO-2023-0000848,PRJ-2019-00572,MAT-00000681,STANDARD,IN_PROGRESS,PAID,Green-Romero,INTERNAL,EMP-000198,2023-05-25,2023-11-06,21,113371.78,2380807.35,1437765.03,943042.32,39.61,0.0,0.0,2380807.35,SAR,EXW,Answer prepare by.,2023-05-25
SO-2022-0000849,PRJ-2021-00361,MAT-00000677,STANDARD,CONFIRMED,OVERDUE,Armstrong-Smith,JV_PARTNER,EMP-000001,2022-10-15,2022-12-07,258,89.16,23003.23,18317.84,4685.39,20.37,0.15,3450.48,26453.71,USD,FOB,Work south writer not thus.,2022-10-15
SO-2024-0000850,PRJ-2024-00202,MAT-00000443,CREDIT_NOTE,IN_PROGRESS,UNBILLED,"Wade, Richard and Hall",EXTERNAL,EMP-000738,2024-11-22,2025-03-14,128,210.92,-26997.64,-22495.34,4502.3,16.68,0.15,4049.65,-31047.29,EUR,EXW,Expect size resource public.,2024-11-22
SO-2021-0000851,PRJ-2019-00943,MAT-00000310,STANDARD,DELIVERED,PAID,"Gray, Mclaughlin and Garcia",INTERNAL,EMP-000746,2021-12-16,2022-02-19,297,79.17,23512.54,16003.1,7509.44,31.94,0.0,0.0,23512.54,SAR,FOB,Old state guess better Republican stock.,2021-12-16
SO-2021-0000852,PRJ-2023-00313,MAT-00000088,STANDARD,DELIVERED,PAID,Davis Group,EXTERNAL,EMP-000420,2021-02-19,2021-04-09,449,57.96,26024.26,18060.61,7963.65,30.6,0.05,1301.21,27325.47,USD,DAP,Live land hard.,2021-02-19
SO-2024-0000853,PRJ-2019-00730,MAT-00000367,STANDARD,DELIVERED,OVERDUE,"Powell, Hansen and Maxwell",INTERNAL,EMP-000603,2024-01-14,2024-05-14,468,49.18,23015.41,16463.41,6552.0,28.47,0.15,3452.31,26467.72,SAR,CIF,Once PM you ready.,2024-01-14
SO-2025-0000854,PRJ-2021-00249,MAT-00000595,STANDARD,DELIVERED,OVERDUE,Dennis-Butler,EXTERNAL,EMP-000648,2025-03-06,2025-07-01,28,12724.95,356298.73,291969.46,64329.27,18.05,0.05,17814.94,374113.67,SAR,DAP,Certain camera represent can.,2025-03-06
SO-2022-0000855,PRJ-2021-00860,MAT-00000056,STANDARD,CLOSED,PAID,"Palmer, Rice and Benson",EXTERNAL,EMP-000092,2022-10-17,2023-03-03,50,10084.28,504214.16,344565.27,159648.89,31.66,0.05,25210.71,529424.87,EUR,EXW,List second want hard weight.,2022-10-17
SO-2024-0000856,PRJ-2022-00599,MAT-00000691,BLANKET,CONFIRMED,BILLED,"Phelps, Rodriguez and Wood",GOVERNMENT,EMP-000646,2024-03-10,2024-05-20,380,66.93,25434.98,16177.61,9257.37,36.4,0.05,1271.75,26706.73,USD,FOB,American check he yard.,2024-03-10
SO-2021-0000857,PRJ-2023-00644,MAT-00000319,CREDIT_NOTE,DRAFT,PAID,Carter-Johnson,EXTERNAL,EMP-000885,2021-01-01,2021-02-23,59,291.18,-17179.41,-13261.54,3917.87,22.81,0.0,0.0,-17179.41,SAR,EXW,Central operation any.,2021-01-01
SO-2020-0000858,PRJ-2023-00210,MAT-00000107,STANDARD,DELIVERED,PARTIALLY_PAID,Small-Lewis,GOVERNMENT,EMP-000607,2020-09-04,2020-11-04,154,788.53,121433.65,100973.43,20460.22,16.85,0.05,6071.68,127505.33,USD,DAP,Able natural attack and loss finally.,2020-09-04
SO-2021-0000859,PRJ-2022-00842,MAT-00000628,STANDARD,CLOSED,BILLED,Mccullough-Harrington,INTERNAL,EMP-000830,2021-03-14,2021-05-28,12,2179.3,26151.59,16647.1,9504.49,36.34,0.0,0.0,26151.59,USD,DAP,Strong street car catch PM seven.,2021-03-14
SO-2020-0000860,PRJ-2021-00488,MAT-00000492,STANDARD,CONFIRMED,PAID,"Cole, Cline and Nguyen",EXTERNAL,EMP-000415,2020-07-16,2020-08-26,141,1097.33,154723.93,107043.41,47680.52,30.82,0.05,7736.2,162460.13,USD,FOB,Professor important do house must when.,2020-07-16
SO-2019-0000861,PRJ-2020-00291,MAT-00000469,STANDARD,DRAFT,PARTIALLY_PAID,Fitzgerald-Brewer,INTERNAL,EMP-000133,2019-11-14,2020-03-20,458,177.24,81176.78,61798.04,19378.74,23.87,0.15,12176.52,93353.3,EUR,FOB,Religious occur someone religious.,2019-11-14
SO-2022-0000862,PRJ-2021-00904,MAT-00000741,STANDARD,CANCELLED,UNBILLED,"Brewer, Schneider and Miller",JV_PARTNER,EMP-000597,2022-04-18,2022-07-30,439,14.04,6163.4,4249.28,1914.12,31.06,0.15,924.51,7087.91,SAR,DAP,My serious whatever miss seek me.,2022-04-18
SO-2019-0000863,PRJ-2021-00179,MAT-00000672,STANDARD,CLOSED,PARTIALLY_PAID,Martinez PLC,JV_PARTNER,EMP-000178,2019-05-23,2019-08-22,403,1513.71,610026.58,475086.01,134940.57,22.12,0.0,0.0,610026.58,SAR,FCA,While ever day stop.,2019-05-23
SO-2022-0000864,PRJ-2020-00386,MAT-00000986,STANDARD,CONFIRMED,PAID,"Wallace, Roman and Lawson",EXTERNAL,EMP-000606,2022-05-13,2022-06-29,338,2619.58,885419.22,643474.04,241945.18,27.33,0.15,132812.88,1018232.1,USD,DAP,Open man value future Congress.,2022-05-13
SO-2021-0000865,PRJ-2022-00599,MAT-00000633,STANDARD,DRAFT,PAID,Heath LLC,EXTERNAL,EMP-000529,2021-09-13,2022-01-26,341,70.03,23880.49,15711.6,8168.89,34.21,0.0,0.0,23880.49,SAR,FCA,Either boy between collection century.,2021-09-13
SO-2025-0000866,PRJ-2020-00243,MAT-00000108,BLANKET,IN_PROGRESS,OVERDUE,Tate-Moore,INTERNAL,EMP-000216,2025-05-09,2025-06-21,32,1045.98,33471.43,27801.17,5670.26,16.94,0.15,5020.71,38492.14,USD,DDP,Question arrive which consider require.,2025-05-09
SO-2025-0000867,PRJ-2022-00384,MAT-00000622,RETURN,CANCELLED,UNBILLED,Price-Flores,JV_PARTNER,EMP-000772,2025-07-13,2025-08-30,358,256.79,-91931.41,62540.0,29391.41,31.97,0.05,4596.57,-96527.98,USD,FOB,Throw election walk tonight appear.,2025-07-13
SO-2020-0000868,PRJ-2023-00259,MAT-00000503,BLANKET,IN_PROGRESS,PAID,Goodwin PLC,INTERNAL,EMP-000571,2020-02-14,2020-07-26,271,364.88,98882.27,70059.65,28822.62,29.15,0.0,0.0,98882.27,EUR,EXW,Manage sell his boy.,2020-02-14
SO-2020-0000869,PRJ-2019-00035,MAT-00000830,RETURN,IN_PROGRESS,PARTIALLY_PAID,Flores PLC,EXTERNAL,EMP-000164,2020-04-04,2020-09-29,37,4345.51,-160783.88,118440.68,42343.2,26.34,0.05,8039.19,-168823.07,SAR,FOB,Assume ahead plant trial affect.,2020-04-04
SO-2023-0000870,PRJ-2020-00848,MAT-00000486,STANDARD,DELIVERED,PAID,"Richmond, Leonard and Sanchez",EXTERNAL,EMP-000639,2023-08-07,2024-01-28,35,34890.11,1221153.92,774783.55,446370.37,36.55,0.05,61057.7,1282211.62,SAR,EXW,Prepare by nothing land suffer matter.,2023-08-07
SO-2020-0000871,PRJ-2020-00802,MAT-00000530,STANDARD,DELIVERED,UNBILLED,Brooks and Sons,EXTERNAL,EMP-000420,2020-05-28,2020-08-14,12,3826.37,45916.47,33754.78,12161.69,26.49,0.0,0.0,45916.47,SAR,FOB,Mr interest treatment later.,2020-05-28
SO-2021-0000872,PRJ-2023-00077,MAT-00000548,STANDARD,DELIVERED,PAID,Hess PLC,EXTERNAL,EMP-000718,2021-10-07,2021-11-18,317,57.03,18079.86,12259.23,5820.63,32.19,0.0,0.0,18079.86,EUR,CIF,President cold art two.,2021-10-07
SO-2024-0000873,PRJ-2021-00031,MAT-00000034,STANDARD,IN_PROGRESS,OVERDUE,Harper-Franco,INTERNAL,EMP-000466,2024-06-17,2024-07-16,105,72.03,7562.98,4650.08,2912.9,38.52,0.15,1134.45,8697.43,SAR,DAP,Yourself successful defense subject example.,2024-06-17
SO-2023-0000874,PRJ-2022-00720,MAT-00000856,RETURN,IN_PROGRESS,UNBILLED,Stevenson PLC,EXTERNAL,EMP-000931,2023-02-11,2023-07-16,379,52.78,-20002.35,14082.86,5919.49,29.59,0.15,3000.35,-23002.7,SAR,FCA,Feel house but.,2023-02-11
SO-2019-0000875,PRJ-2021-00107,MAT-00000037,STANDARD,CLOSED,PARTIALLY_PAID,Hardy LLC,INTERNAL,EMP-000636,2019-01-11,2019-02-08,436,130.67,56971.68,38504.57,18467.11,32.41,0.0,0.0,56971.68,USD,FOB,Decision measure soon this war.,2019-01-11
SO-2023-0000876,PRJ-2024-00623,MAT-00000881,BLANKET,CLOSED,PAID,"Green, Mullins and Chavez",EXTERNAL,EMP-000502,2023-12-23,2024-02-07,393,2248.52,883668.08,541719.55,341948.53,38.7,0.05,44183.4,927851.48,SAR,FOB,Production focus decision where.,2023-12-23
SO-2019-0000877,PRJ-2020-00449,MAT-00000121,CREDIT_NOTE,IN_PROGRESS,BILLED,Smith-Holt,EXTERNAL,EMP-000761,2019-04-29,2019-06-05,30,918.17,-27545.19,-19533.15,8012.04,29.09,0.0,0.0,-27545.19,SAR,FCA,Participant above act.,2019-04-29
SO-2025-0000878,PRJ-2020-00910,MAT-00000828,STANDARD,DRAFT,PAID,Gutierrez Ltd,INTERNAL,EMP-000965,2025-02-09,2025-03-09,128,654.36,83757.58,68540.0,15217.58,18.17,0.0,0.0,83757.58,SAR,EXW,Several Mrs skin power back all.,2025-02-09
SO-2021-0000879,PRJ-2019-00359,MAT-00000617,RETURN,CANCELLED,UNBILLED,"Wallace, Martinez and Stanton",EXTERNAL,EMP-000804,2021-12-03,2022-01-17,204,286.36,-58417.2,36944.73,21472.47,36.76,0.05,2920.86,-61338.06,SAR,DAP,Still group concern should recent.,2021-12-03
SO-2020-0000880,PRJ-2024-00507,MAT-00000723,RETURN,CLOSED,OVERDUE,Martinez LLC,GOVERNMENT,EMP-000904,2020-10-09,2021-01-05,155,2296.55,-355965.79,253050.9,102914.89,28.91,0.05,17798.29,-373764.08,SAR,CIF,Know develop after exactly.,2020-10-09
SO-2021-0000881,PRJ-2021-00715,MAT-00000555,STANDARD,IN_PROGRESS,PARTIALLY_PAID,"Howard, Davis and Austin",JV_PARTNER,EMP-000641,2021-02-10,2021-04-17,249,10646.07,2650870.51,2220477.47,430393.04,16.24,0.05,132543.53,2783414.04,USD,DAP,Space determine woman whose.,2021-02-10
SO-2020-0000882,PRJ-2023-00313,MAT-00000760,STANDARD,IN_PROGRESS,PAID,Campbell Ltd,GOVERNMENT,EMP-000687,2020-08-13,2021-02-09,121,223.16,27002.83,17160.04,9842.79,36.45,0.15,4050.42,31053.25,EUR,EXW,Decide cultural start how thank notice.,2020-08-13
SO-2022-0000883,PRJ-2022-00857,MAT-00000035,STANDARD,IN_PROGRESS,PAID,Jackson-Lee,INTERNAL,EMP-000377,2022-07-16,2022-12-03,143,200.94,28734.13,17847.44,10886.69,37.89,0.15,4310.12,33044.25,SAR,DDP,Public owner compare open second camera.,2022-07-16
SO-2019-0000884,PRJ-2019-00230,MAT-00000211,STANDARD,DELIVERED,UNBILLED,"Foley, Ibarra and Daniel",GOVERNMENT,EMP-000502,2019-01-14,2019-07-02,278,1031.35,286714.24,193901.12,92813.12,32.37,0.05,14335.71,301049.95,SAR,CIF,Court question yeah realize.,2019-01-14
SO-2025-0000885,PRJ-2023-00772,MAT-00000606,BLANKET,IN_PROGRESS,PAID,"Mendez, Becker and Ware",EXTERNAL,EMP-000290,2025-01-30,2025-03-12,219,760.34,166514.43,117978.64,48535.79,29.15,0.15,24977.16,191491.59,EUR,FCA,Visit political wall.,2025-01-30
SO-2021-0000886,PRJ-2021-00880,MAT-00000961,STANDARD,DELIVERED,PAID,Nash LLC,INTERNAL,EMP-000668,2021-08-28,2021-11-10,84,11375.81,955567.79,697304.78,258263.01,27.03,0.05,47778.39,1003346.18,SAR,FCA,Such imagine business million many.,2021-08-28
SO-2021-0000887,PRJ-2021-00088,MAT-00000256,STANDARD,IN_PROGRESS,PARTIALLY_PAID,"Blake, Stephenson and Walker",GOVERNMENT,EMP-000936,2021-12-04,2022-02-20,186,772.9,143758.81,108377.87,35380.94,24.61,0.05,7187.94,150946.75,USD,DAP,Truth mother first hot.,2021-12-04
SO-2019-0000888,PRJ-2024-00128,MAT-00000315,BLANKET,CLOSED,PAID,Miller-Armstrong,INTERNAL,EMP-000710,2019-01-05,2019-05-18,9,3880.96,34928.62,24832.58,10096.04,28.9,0.05,1746.43,36675.05,SAR,FCA,Wrong difficult ready.,2019-01-05
SO-2025-0000889,PRJ-2021-00570,MAT-00000224,STANDARD,CANCELLED,UNBILLED,Stark and Sons,EXTERNAL,EMP-000533,2025-06-10,2025-07-10,313,463.95,145216.68,97166.14,48050.54,33.09,0.15,21782.5,166999.18,SAR,CIF,Forget as personal agreement.,2025-06-10
SO-2021-0000890,PRJ-2023-00890,MAT-00000507,STANDARD,CONFIRMED,OVERDUE,Morton-Watkins,INTERNAL,EMP-000141,2021-12-02,2021-12-25,120,2632.17,315860.32,241315.56,74544.76,23.6,0.0,0.0,315860.32,SAR,DDP,Various subject east list when strategy start.,2021-12-02
SO-2023-0000891,PRJ-2024-00325,MAT-00000043,BLANKET,CONFIRMED,PAID,"Bauer, Harding and Parsons",EXTERNAL,EMP-000687,2023-12-14,2024-03-27,132,1552.97,204991.39,136270.83,68720.56,33.52,0.0,0.0,204991.39,SAR,FOB,Just believe land by window true.,2023-12-14
SO-2021-0000892,PRJ-2023-00112,MAT-00000080,STANDARD,DELIVERED,BILLED,Edwards-Abbott,EXTERNAL,EMP-000643,2021-08-01,2021-09-02,191,670.91,128144.15,87323.48,40820.67,31.86,0.15,19221.62,147365.77,EUR,FOB,Site artist sort.,2021-08-01
SO-2019-0000893,PRJ-2024-00335,MAT-00000622,STANDARD,CANCELLED,UNBILLED,Turner Ltd,INTERNAL,EMP-000955,2019-05-31,2019-11-20,192,1544.59,296562.13,244470.42,52091.71,17.57,0.05,14828.11,311390.24,SAR,CIF,Assume quality nice far high.,2019-05-31
SO-2020-0000894,PRJ-2019-00934,MAT-00000606,STANDARD,IN_PROGRESS,PARTIALLY_PAID,Williamson Group,JV_PARTNER,EMP-000029,2020-10-24,2021-02-03,380,910.3,345913.28,269446.38,76466.9,22.11,0.15,51886.99,397800.27,SAR,DAP,Ten skin perhaps law.,2020-10-24
SO-2019-0000895,PRJ-2020-00673,MAT-00000744,STANDARD,CANCELLED,UNBILLED,Pope-Hobbs,JV_PARTNER,EMP-000176,2019-10-17,2020-03-07,40,11900.78,476031.11,294954.23,181076.88,38.04,0.0,0.0,476031.11,USD,FCA,Big prepare put ago military onto.,2019-10-17
SO-2022-0000896,PRJ-2024-00552,MAT-00000751,RETURN,DELIVERED,UNBILLED,Garcia PLC,INTERNAL,EMP-000134,2022-08-14,2022-11-17,269,588.96,-158429.48,113765.4,44664.08,28.19,0.15,23764.42,-182193.9,USD,CIF,Or subject toward.,2022-08-14
SO-2020-0000897,PRJ-2020-00337,MAT-00000249,BLANKET,IN_PROGRESS,PAID,Walsh LLC,GOVERNMENT,EMP-000974,2020-05-03,2020-09-07,60,776.64,46598.46,36675.18,9923.28,21.3,0.15,6989.77,53588.23,EUR,CIF,Inside right know during someone.,2020-05-03
SO-2019-0000898,PRJ-2021-00361,MAT-00000574,STANDARD,IN_PROGRESS,PAID,Anderson PLC,GOVERNMENT,EMP-000642,2019-04-28,2019-10-04,403,185.14,74613.04,49064.6,25548.44,34.24,0.05,3730.65,78343.69,EUR,DAP,Message prepare group on must.,2019-04-28
SO-2020-0000899,PRJ-2019-00796,MAT-00000932,BLANKET,CLOSED,PAID,Hernandez LLC,EXTERNAL,EMP-000532,2020-03-01,2020-04-04,175,2090.12,365771.26,292238.06,73533.2,20.1,0.05,18288.56,384059.82,SAR,FOB,Garden hard account only question arm.,2020-03-01
SO-2023-0000900,PRJ-2024-00507,MAT-00000648,STANDARD,CONFIRMED,PAID,"Fuentes, Hansen and Brown",GOVERNMENT,EMP-000937,2023-10-11,2024-02-22,215,81.77,17581.39,11281.85,6299.54,35.83,0.05,879.07,18460.46,SAR,EXW,Crime customer training size game.,2023-10-11
SO-2025-0000901,PRJ-2024-00442,MAT-00000025,STANDARD,CONFIRMED,PAID,"Alvarez, Holt and Mcdonald",EXTERNAL,EMP-000845,2025-07-01,2025-08-16,199,523.06,104089.87,76227.87,27862.0,26.77,0.05,5204.49,109294.36,USD,FCA,System not friend federal forget.,2025-07-01
SO-2021-0000902,PRJ-2023-00122,MAT-00000345,STANDARD,DELIVERED,OVERDUE,Gibson Inc,EXTERNAL,EMP-000464,2021-08-18,2021-12-14,379,87.57,33189.6,20289.12,12900.48,38.87,0.05,1659.48,34849.08,USD,DDP,Detail about development discover perhaps dream.,2021-08-18
SO-2021-0000903,PRJ-2022-00776,MAT-00000489,STANDARD,CONFIRMED,PAID,"Tate, Briggs and Aguirre",GOVERNMENT,EMP-000856,2021-02-12,2021-04-05,480,130.23,62512.21,51827.96,10684.25,17.09,0.15,9376.83,71889.04,USD,CIF,Day contain wrong guy available.,2021-02-12
SO-2024-0000904,PRJ-2023-00665,MAT-00000465,STANDARD,CONFIRMED,PAID,Spencer and Sons,EXTERNAL,EMP-000502,2024-04-28,2024-07-27,396,1028.92,407451.75,272921.33,134530.42,33.02,0.0,0.0,407451.75,SAR,DAP,Key place tree growth.,2024-04-28
SO-2023-0000905,PRJ-2022-00594,MAT-00000521,STANDARD,IN_PROGRESS,PAID,Gonzalez LLC,EXTERNAL,EMP-000554,2023-04-18,2023-08-20,22,3624.99,79749.73,66860.45,12889.28,16.16,0.15,11962.46,91712.19,USD,DAP,Despite energy company suggest.,2023-04-18
SO-2021-0000906,PRJ-2021-00102,MAT-00000356,STANDARD,IN_PROGRESS,PAID,White Inc,GOVERNMENT,EMP-000406,2021-05-13,2021-10-29,87,737.85,64193.34,42104.95,22088.39,34.41,0.05,3209.67,67403.01,EUR,FCA,Successful treat again quality.,2021-05-13
SO-2021-0000907,PRJ-2021-00145,MAT-00000099,STANDARD,DELIVERED,BILLED,Pena-Dyer,INTERNAL,EMP-000270,2021-10-03,2021-12-05,21,370.81,7787.04,5837.15,1949.89,25.04,0.15,1168.06,8955.1,USD,EXW,Very figure drive special produce.,2021-10-03
SO-2021-0000908,PRJ-2022-00209,MAT-00000289,STANDARD,DELIVERED,BILLED,"Rowland, Cuevas and Keith",EXTERNAL,EMP-000711,2021-12-28,2022-02-10,471,389.37,183391.84,130843.17,52548.67,28.65,0.0,0.0,183391.84,SAR,CIF,Budget third capital.,2021-12-28
SO-2019-0000909,PRJ-2019-00886,MAT-00000141,BLANKET,CONFIRMED,PARTIALLY_PAID,Lee Group,INTERNAL,EMP-000398,2019-02-08,2019-05-16,407,387.38,157664.76,97715.38,59949.38,38.02,0.0,0.0,157664.76,SAR,DDP,Fish involve player TV several.,2019-02-08
SO-2024-0000910,PRJ-2023-00754,MAT-00000526,BLANKET,CLOSED,PARTIALLY_PAID,"Lopez, Nichols and Clarke",EXTERNAL,EMP-000822,2024-12-27,2025-05-23,222,6920.23,1536291.7,1276938.77,259352.93,16.88,0.0,0.0,1536291.7,USD,FCA,Easy picture evidence call meet.,2024-12-27
SO-2025-0000911,PRJ-2021-00899,MAT-00000642,CREDIT_NOTE,DELIVERED,BILLED,"Blackwell, Clark and Miller",INTERNAL,EMP-000039,2025-12-11,2026-02-13,447,84.42,-37734.6,-28172.12,9562.48,25.34,0.0,0.0,-37734.6,SAR,FOB,Social past cold hold think seem.,2025-12-11
SO-2024-0000912,PRJ-2023-00509,MAT-00000290,STANDARD,CLOSED,OVERDUE,Jimenez-Marshall,INTERNAL,EMP-000150,2024-01-02,2024-05-06,384,216.61,83176.95,67730.09,15446.86,18.57,0.0,0.0,83176.95,USD,FOB,Republican moment low what listen.,2024-01-02
SO-2024-0000913,PRJ-2024-00183,MAT-00000040,BLANKET,DELIVERED,PAID,"Morales, Morse and Silva",GOVERNMENT,EMP-000545,2024-09-28,2024-11-27,179,486.23,87035.86,57328.69,29707.17,34.13,0.05,4351.79,91387.65,USD,CIF,Debate thus later.,2024-09-28
SO-2024-0000914,PRJ-2023-00497,MAT-00000502,STANDARD,DELIVERED,PAID,Foster LLC,JV_PARTNER,EMP-000969,2024-05-27,2024-09-25,113,5646.51,638055.1,429956.18,208098.92,32.61,0.0,0.0,638055.1,SAR,FCA,Thousand number very hear nearly.,2024-05-27
SO-2022-0000915,PRJ-2024-00119,MAT-00000181,CREDIT_NOTE,CLOSED,PARTIALLY_PAID,Walton LLC,EXTERNAL,EMP-000601,2022-09-08,2023-02-22,66,786.35,-51899.1,-36304.58,15594.52,30.05,0.05,2594.95,-54494.05,SAR,CIF,Million discover American mention from.,2022-09-08
SO-2021-0000916,PRJ-2023-00520,MAT-00000221,STANDARD,DELIVERED,PARTIALLY_PAID,Mcdonald-Ortiz,EXTERNAL,EMP-000946,2021-08-15,2021-12-15,211,431.24,90992.49,69950.23,21042.26,23.13,0.05,4549.62,95542.11,EUR,CIF,First him conference doctor population grow.,2021-08-15
SO-2022-0000917,PRJ-2019-00746,MAT-00000225,STANDARD,DRAFT,PARTIALLY_PAID,Phillips PLC,GOVERNMENT,EMP-000466,2022-10-02,2022-12-07,449,331.9,149021.34,97657.78,51363.56,34.47,0.0,0.0,149021.34,SAR,DAP,National back everybody direction budget growth.,2022-10-02
SO-2023-0000918,PRJ-2023-00338,MAT-00000133,STANDARD,CANCELLED,UNBILLED,"Gonzalez, Gonzalez and Murphy",JV_PARTNER,EMP-000751,2023-12-27,2024-04-04,195,406.23,79214.42,47946.86,31267.56,39.47,0.0,0.0,79214.42,USD,DAP,Seat shoulder suddenly course.,2023-12-27
SO-2019-0000919,PRJ-2021-00671,MAT-00000051,STANDARD,DELIVERED,OVERDUE,"Bolton, Murillo and Goodwin",GOVERNMENT,EMP-000653,2019-04-28,2019-07-25,203,150.98,30648.82,24811.36,5837.46,19.05,0.15,4597.32,35246.14,EUR,CIF,Treatment across federal state situation identify.,2019-04-28
SO-2022-0000920,PRJ-2020-00221,MAT-00000567,STANDARD,DRAFT,PAID,Underwood-Todd,GOVERNMENT,EMP-000903,2022-09-14,2023-01-07,270,296.7,80108.32,63187.88,16920.44,21.12,0.0,0.0,80108.32,SAR,CIF,Line mention seven.,2022-09-14
SO-2021-0000921,PRJ-2019-00025,MAT-00000236,BLANKET,IN_PROGRESS,BILLED,Grimes and Sons,INTERNAL,EMP-000772,2021-12-02,2022-03-28,402,745.46,299673.14,189066.99,110606.15,36.91,0.05,14983.66,314656.8,USD,CIF,Rich decide do only.,2021-12-02
SO-2025-0000922,PRJ-2022-00087,MAT-00000079,STANDARD,CLOSED,PAID,"Todd, Sharp and Murray",INTERNAL,EMP-000082,2025-11-06,2025-12-28,381,33.7,12838.8,7767.97,5070.83,39.5,0.15,1925.82,14764.62,USD,DDP,Fine could show.,2025-11-06
SO-2020-0000923,PRJ-2020-00852,MAT-00000621,BLANKET,DELIVERED,PAID,"Butler, Gonzales and Farrell",JV_PARTNER,EMP-000434,2020-02-21,2020-05-12,235,311.02,73090.56,49375.49,23715.07,32.45,0.0,0.0,73090.56,USD,DDP,Hear officer campaign.,2020-02-21
SO-2021-0000924,PRJ-2023-00440,MAT-00000096,CREDIT_NOTE,DELIVERED,PAID,"Smith, Cochran and Flowers",INTERNAL,EMP-000299,2021-05-06,2021-08-25,274,76.45,-20948.43,-17322.6,3625.83,17.31,0.15,3142.26,-24090.69,SAR,DDP,Different international sell several real.,2021-05-06
SO-2021-0000925,PRJ-2019-00782,MAT-00000560,STANDARD,IN_PROGRESS,OVERDUE,Nguyen-Johnson,EXTERNAL,EMP-000881,2021-07-09,2021-11-22,119,3021.31,359536.13,251436.97,108099.16,30.07,0.05,17976.81,377512.94,USD,CIF,Two child well.,2021-07-09
SO-2020-0000926,PRJ-2023-00830,MAT-00000646,STANDARD,CONFIRMED,OVERDUE,Carroll-Lloyd,EXTERNAL,EMP-000090,2020-03-13,2020-07-08,128,47.62,6094.97,4403.33,1691.64,27.75,0.0,0.0,6094.97,SAR,FCA,Off hospital high we as hit.,2020-03-13
SO-2025-0000927,PRJ-2022-00581,MAT-00000779,STANDARD,DELIVERED,PARTIALLY_PAID,Rodriguez-Hudson,EXTERNAL,EMP-000317,2025-01-19,2025-04-25,428,60.49,25890.13,20327.06,5563.07,21.49,0.0,0.0,25890.13,USD,EXW,Police fight commercial push concern.,2025-01-19
SO-2021-0000928,PRJ-2019-00707,MAT-00000215,STANDARD,DELIVERED,PAID,"Morrison, Johnson and Gonzalez",EXTERNAL,EMP-000924,2021-08-25,2022-01-09,121,871.34,105431.61,88548.72,16882.89,16.01,0.05,5271.58,110703.19,EUR,FCA,Exist do process attorney arm.,2021-08-25
SO-2019-0000929,PRJ-2022-00944,MAT-00000108,BLANKET,IN_PROGRESS,PAID,"Smith, Murphy and Browning",EXTERNAL,EMP-000552,2019-03-27,2019-05-30,384,1632.13,626739.36,401441.15,225298.21,35.95,0.0,0.0,626739.36,EUR,EXW,Church book movie long attention.,2019-03-27
SO-2022-0000930,PRJ-2024-00508,MAT-00000175,RETURN,DELIVERED,PAID,Anderson and Sons,EXTERNAL,EMP-000768,2022-06-01,2022-07-15,205,264.64,-54250.89,39970.5,14280.39,26.32,0.0,0.0,-54250.89,SAR,FCA,It report little page.,2022-06-01
SO-2021-0000931,PRJ-2022-00536,MAT-00000331,RETURN,DELIVERED,BILLED,Matthews-Shaw,EXTERNAL,EMP-000760,2021-11-11,2022-02-28,351,74.17,-26035.09,17509.88,8525.21,32.75,0.0,0.0,-26035.09,SAR,DDP,Every account central ask human.,2021-11-11
SO-2020-0000932,PRJ-2021-00959,MAT-00000339,BLANKET,CLOSED,BILLED,Fox PLC,EXTERNAL,EMP-000918,2020-01-06,2020-04-10,425,2367.63,1006244.46,735659.9,270584.56,26.89,0.05,50312.22,1056556.68,SAR,EXW,Least office say explain thing lead.,2020-01-06
SO-2019-0000933,PRJ-2022-00320,MAT-00000719,STANDARD,CONFIRMED,PAID,"Kirby, Sparks and Myers",INTERNAL,EMP-000242,2019-11-01,2019-12-25,320,21.32,6822.49,4255.04,2567.45,37.63,0.05,341.12,7163.61,USD,FOB,Indeed conference pay it.,2019-11-01
SO-2021-0000934,PRJ-2023-00644,MAT-00000015,STANDARD,CLOSED,OVERDUE,Bartlett-White,JV_PARTNER,EMP-000244,2021-11-16,2022-03-13,157,31.85,5000.0,3730.59,1269.41,25.39,0.05,250.0,5250.0,USD,FCA,Believe recognize analysis those citizen think.,2021-11-16
SO-2024-0000935,PRJ-2023-00208,MAT-00000080,STANDARD,CLOSED,BILLED,"Carter, Hendricks and Wolfe",EXTERNAL,EMP-000744,2024-09-24,2025-03-07,53,2185.78,115846.54,77123.03,38723.51,33.43,0.0,0.0,115846.54,SAR,DAP,Training in seven building.,2024-09-24
SO-2025-0000936,PRJ-2019-00874,MAT-00000607,STANDARD,CLOSED,OVERDUE,Jones-Garcia,GOVERNMENT,EMP-000751,2025-03-28,2025-04-11,243,116.03,28195.53,21629.47,6566.06,23.29,0.0,0.0,28195.53,EUR,EXW,Improve close debate and ago.,2025-03-28
SO-2025-0000937,PRJ-2020-00630,MAT-00000151,STANDARD,CLOSED,PARTIALLY_PAID,"Neal, Brady and James",EXTERNAL,EMP-000172,2025-09-19,2026-01-23,27,479.29,12940.93,10663.18,2277.75,17.6,0.0,0.0,12940.93,SAR,CIF,Talk however action boy true.,2025-09-19
